id	first_name	last_name	Latitude	Longitude	inveted_by
552	Meir	Brussell	68.82914633	60.4098823	39
553	Aksel	Daines	31.82969015	48.8264814	33
554	Wendi	Melpuss	58.80783847	28.695133	10
555	Edithe	McMennum	54.38828693	25.91368316	9
556	Alfons	Gudd	-61.23465091	-11.05930316	30
557	Chrysler	Petrecz	-4.019155643	14.47578533	33
558	Candie	Isaac	52.6535364	38.39215889	2
559	Sherie	cornhill	68.11661685	-59.57298386	38
560	Chrotoem	Grimble	26.57266126	-60.67768406	6
561	Neils	Warder	-53.4344681	1.106402481	3
562	Alvie	Ghiraldi	40.7006741	-46.97583061	31
563	Luther	Drawmer	11.5923217	7.87486541	35
564	Dwain	Errigo	55.16833141	-18.56622679	23
565	Trudi	Lippiello	18.86842473	-50.9333161	36
566	Goraud	Stebbing	12.58164658	-57.41398242	18
567	Micheal	Krebs	-60.64894854	-43.86208427	5
568	Briney	Hamstead	32.20678935	64.07798396	25
569	Dynah	Lineen	32.49723228	23.79196024	28
570	Bellina	Marnes	-36.50906699	56.03047423	26
571	Golda	Hollerin	-34.3883164	43.89800956	36
572	Scott	Spellissy	34.90883674	-0.849658797	16
573	Yves	Virr	54.56502431	-15.81564519	33
574	Ginny	Farge	-23.33190221	46.16214549	38
575	Jennilee	Foye	4.49875965	63.06436943	16
576	Pooh	Pobjay	-61.41347294	13.09466684	5
577	Roxane	Duffy	7.870207232	63.39041205	31
578	Freemon	Hudleston	-2.23701623	-20.00896251	1
579	Marybelle	Sparshutt	23.20416566	-70.55180556	27
580	Allin	Hatchett	-8.248342678	-57.00926005	10
581	Kenton	Livingstone	12.12696929	0.047086044	31
582	Isaak	Lafrentz	-14.94881862	18.87024956	18
583	Wini	Kenafaque	15.44782078	70.43174101	33
584	Scarlett	Katt	-67.28746352	-0.293302713	14
585	Jon	Shovell	-67.68123837	-68.94063607	30
586	Estell	Raigatt	67.00754411	-46.96828669	28
587	Karita	Sharphurst	-19.65454508	-62.40127864	28
588	Lila	Kern	58.40256505	7.870652732	34
589	Bobby	Pittle	-42.12888862	-16.98553146	12
590	Blondell	Hardman	-2.345175485	-59.69934153	28
591	Eddy	Fitzsimon	-22.18187267	5.851338569	19
592	Rinaldo	Glaysher	-66.31672868	-32.99732474	40
593	Ardith	Alyokhin	-47.4288127	69.09872876	36
594	Bridie	Sommerville	-65.4177253	-31.49424845	5
595	Sherm	Foy	-14.16168002	-66.34629575	40
596	Rodolphe	Simmins	13.75472398	-57.40351138	11
597	Solomon	Oldroyde	68.49129683	13.30413139	28
598	Nanette	Doornbos	-68.31079685	67.08278557	20
599	Rutter	Bradburn	-31.80591819	39.7566698	12
600	Britt	Gillhespy	-45.56334507	47.24680142	8
601	Jennilee	Stedson	22.42535086	59.45832408	5
602	Chicky	Lucien	21.85568579	63.59331494	40
603	Kahaleel	Postlethwaite	13.3958916	59.93043295	22
604	Delinda	Hauger	14.18794755	47.84720619	31
605	Woodrow	Chitty	53.94594299	68.87136541	13
606	Felice	Fidock	-64.36173399	25.61306644	9
607	Irwin	Haldane	49.31125367	12.02396716	21
608	Ibrahim	Celler	-28.11361987	-51.4634794	21
609	Christabel	Painter	45.01196315	24.72560327	34
610	Ginger	Blything	58.29158013	66.07724987	3
611	Constantine	Hutton	3.148440419	-67.81077618	24
612	Vyky	Toffolo	-11.51261671	-50.88851631	9
613	Agretha	Longstaffe	31.41742022	23.49091817	28
614	Spencer	Rustedge	-3.87871925	64.10474682	2
615	Jard	Barbisch	61.34048085	-40.15299431	6
616	Park	Hounsom	38.64657938	25.30768433	40
617	Ruggiero	Starsmeare	-1.788509114	-13.58761454	35
618	Dallas	Whitsey	-15.22891492	7.078068524	17
619	Isac	Garrood	33.6313834	-21.91967329	19
620	Aleksandr	Bayne	-16.92912182	-24.11889773	12
621	Darnall	Amphlett	11.99201216	5.047618099	21
622	Lurleen	Archbold	64.17921793	39.24405853	34
623	Gweneth	Shimmings	-1.144284068	-62.67596171	9
624	Simona	Curbishley	-38.05636026	-63.77536337	16
625	Yank	Graham	-69.83991627	23.47868449	11
626	Gabriella	Kaas	-55.97342518	-53.59610608	15
627	Myra	Darrington	-9.848056084	-19.70093313	27
628	Foss	Sivess	-58.96630872	20.81543543	6
629	Cordie	MacKonochie	57.34659341	-55.02188406	21
630	Bonny	Coolahan	38.82764819	-15.62966246	15
631	Ricoriki	Hess	65.66560409	15.88057098	27
632	Kirby	Children	-22.7204462	68.49273812	36
633	Antonio	Corker	46.62848054	36.42795498	17
634	Corliss	Linnell	-26.64006091	40.46241512	13
635	Lisha	Bavin	-66.6671246	60.09494713	10
636	Damita	Cockney	34.51041482	-15.16243879	17
637	Garwood	Stanworth	-36.80179828	13.40663921	29
638	Bartholomew	Crosby	-20.07908874	15.34251188	17
639	Tedmund	Androsik	67.41947948	58.66030959	28
640	Perceval	Gavagan	2.619718991	-23.01547998	8
641	Elbert	Cottage	-23.86508154	-23.58127909	17
642	Georgianna	Penhaligon	18.24185817	-40.08501393	35
643	Benn	Wollen	-2.628731263	-20.76292306	11
644	Benedetto	Rydeard	52.67799409	33.05952865	33
645	Clive	Foyle	-61.19221603	-20.61824212	10
646	Gustie	Dincey	-56.43707517	69.2752844	34
647	Dalenna	Conaghy	-38.70033244	-24.39597817	39
648	Craggy	Kibbey	-43.63444381	-28.4963191	16
649	Renata	O'Hederscoll	-3.721146301	-37.76664764	10
650	Elysee	Bachman	-62.95391248	40.27837792	40
651	Alissa	Monketon	-41.7619587	-32.40321397	24
652	Eugine	Wolford	-54.03910352	-8.430595506	6
653	Teddy	MacConnel	-41.53472546	55.04620239	36
654	Leontine	Lerven	42.75425688	20.40308058	2
655	Marian	Cable	-18.40731322	60.7965435	30
656	Bo	Neagle	-57.70109244	56.33722092	20
657	Nollie	Janman	70.32764647	-33.2713767	10
658	Fawne	Thurstance	45.14261017	16.61257062	33
659	Jacky	Dauby	-40.89955051	7.89604255	37
660	Early	Tranfield	48.37971565	-21.0227329	26
661	Sada	Kivlehan	28.56160859	-13.35915481	23
662	Violet	Lowings	-61.96087602	17.46191121	40
663	Phyllida	Esterbrook	-5.920533832	36.74750835	1
664	Bryan	Girardet	-19.58601577	-14.28422892	14
665	Bethina	Lagen	-37.20939163	57.47171695	1
666	Hilde	Larham	4.458273591	61.83154429	40
667	Shannan	Duffan	50.8926793	11.69814168	40
668	Eward	Joselovitch	-46.04728536	47.84364564	37
669	Meta	McMickan	-12.69252775	25.89694661	37
670	Hollyanne	Conn	-64.38748722	16.51044137	35
671	Aubry	Duffyn	57.56195297	70.27604822	21
672	Brett	Liggens	5.529727397	59.33990885	40
673	Pasquale	Jina	-27.94121783	14.30096632	36
674	Tiffie	Bartholin	7.610343475	34.86540872	15
675	Wolfie	Meechan	4.303815602	-48.05094263	32
676	Herculie	Glashby	-22.84661072	38.80444752	36
677	Kermy	Gozney	26.89087316	-27.89920539	5
678	Randell	Rennocks	-58.88985674	40.77127825	37
679	Orella	Box	24.39573257	-56.20220356	17
680	Marlon	Whittaker	0.696940718	51.83806584	21
681	Ermentrude	Moylan	33.21555601	70.39886566	21
682	Myles	Gershom	-65.05622023	-14.21517323	1
683	Nial	Tegler	-1.265536519	0.898068662	23
684	Aggie	Fancott	-16.9244342	59.71835691	24
685	Roobbie	Fawson	-14.97671357	59.35770085	39
686	Kerry	Garlic	-69.23721577	-66.38232034	5
687	Filmore	Axelbee	40.12685585	-66.90013789	22
688	Xaviera	Dand	-5.280021177	62.74450003	35
689	Agnes	Pakenham	-23.31930152	-24.6410208	38
690	Rina	Cottage	-17.19421519	-43.62200405	37
691	Christen	Russ	63.27084018	66.77457971	21
692	Merrili	Taig	-3.396103328	24.01444746	27
693	Florella	Simpson	49.57344752	-56.48731763	29
694	Amabel	Lippiello	55.49069364	15.14209925	18
695	Octavia	Aitchinson	-54.69994343	-53.00574155	16
696	Jany	Fassman	-44.69130624	-25.467228	15
697	Danita	Durnford	-35.62484638	-52.71533564	15
698	Glori	Bank	-57.65901435	-13.99056439	23
699	Carolus	McMeekin	-22.16352818	-50.86356559	25
700	Veronika	Siverns	43.75081629	-20.17468715	17
701	Lolly	De Michele	-69.84101727	-54.87365354	34
702	Brena	Plows	-55.03901429	-22.28119203	31
703	Peggie	Souter	-22.87898762	-38.32723787	38
704	Clarke	Measor	20.5005159	-62.21320184	32
705	Heloise	Baily	-56.75353776	-64.09498671	6
706	Cathryn	Cruikshanks	-53.39367737	6.18764358	8
707	Udell	Ricards	60.01117369	-42.34937335	26
708	Roland	McGeown	-48.16118887	-8.421579121	38
709	Padraic	Andriveaux	45.70428136	-6.182081074	27
710	Elbertina	Brownsea	29.4002043	-64.55406179	1
711	Carla	Stoppard	-3.069795284	-32.1127434	21
712	Eamon	Watford	-29.33177119	-36.46515448	6
713	Ailsun	Halbord	22.02065792	-65.71761521	26
714	Doy	Creser	1.810677203	41.19644627	31
715	Eberto	Shepland	-43.93971765	15.24772156	30
716	Kara-lynn	Blanchflower	-41.16769282	-39.44725685	13
717	Adolphus	Bemrose	-12.24704476	68.31856524	37
718	Ollie	Sheal	-59.15866526	-59.44197773	5
719	Abner	Ivanchenkov	26.02127762	-13.69887849	25
720	Stephen	Weinham	5.024062444	5.36885513	15
721	Fiann	Prewett	-9.486983284	67.85847463	17
722	Franky	Felmingham	-9.57334271	-36.83992953	28
723	Nataniel	Norfolk	5.384421412	62.52784105	38
724	Emmalyn	Stilliard	-55.56222391	54.70140356	33
725	Pacorro	Gerlts	26.47703522	-5.438620678	25
726	Fanchon	Woollard	51.41002034	33.19751283	26
727	Trent	Daouse	26.09892296	63.80026724	25
728	Annamaria	Bendik	39.49474865	-31.60881184	33
729	Forester	Stonham	-29.16569285	3.195086561	36
730	Marrissa	Dodgshon	-5.949423764	65.32018162	40
731	Jillene	Hollow	-10.4964697	69.68446057	18
732	Cullen	Ilymanov	24.93850139	-64.27224938	25
733	Alfreda	Manueau	-11.95621876	57.26187353	25
734	Norene	Petrowsky	-2.509615009	34.7654225	27
735	Constancy	Huskinson	-9.660215606	40.44497696	26
736	Joeann	Basden	7.719248379	-49.12996842	8
737	Chane	Scotford	-11.84834516	3.043424083	37
738	Brooke	Vedenyakin	56.11235039	-47.5989922	28
739	Saundra	Rignall	53.09045545	-39.66039142	15
740	Merwin	Surcomb	34.84717579	39.24445598	24
741	Wylie	Felder	-25.67157998	-1.278427992	15
742	Julio	Vescovo	62.76187132	48.52822235	17
743	Katy	Brampton	61.00739932	-6.43891249	28
744	Pierson	Chellam	-36.73983653	-55.99288338	29
745	Seth	Kryska	-37.85348004	32.91919004	14
746	Katine	Writer	25.13570194	27.64116586	10
747	Alard	Balducci	-61.21990543	14.90584154	15
748	Holli	Chimienti	43.45275569	23.39583443	23
749	Christine	Fever	69.85101831	-39.368993	29
750	Zaria	Wollrauch	-44.28377865	-42.19749183	8
751	Joshua	Loy	24.15340784	-56.96927037	34
752	Annmaria	Tabbitt	-7.847340379	62.63067508	7
753	Sascha	Waldram	-14.33467302	-47.91168961	24
754	Kip	Fontin	-20.53594414	9.789575643	7
755	Rania	Lemmon	30.65533077	6.657865997	5
756	Dalli	Inglesfield	43.62752574	56.53042582	1
757	Robby	Longo	-16.13576526	5.193865117	22
758	Angus	Limpertz	-30.6987159	-5.345479304	6
759	Sarajane	Armistead	60.82648643	6.838379158	9
760	Boone	Rickerd	17.97505879	-25.6823916	28
761	Albertine	Dory	-5.760657598	37.1550643	34
762	Cristina	Priddy	-11.91095743	67.31083381	16
763	Pascale	Grishagin	-67.72930924	52.68186233	17
764	Bill	Becket	-2.821809442	69.16627759	19
765	Mikael	Hardeman	-10.23607888	38.65873214	1
766	Sidonia	MacGeaney	16.08680978	-1.033897087	13
767	Leesa	Tutchell	19.64557821	-7.634515399	31
768	Kessia	Kaes	-19.5703724	-47.98955827	17
769	Ethelyn	Bleas	48.41030598	-26.67715076	29
770	Dur	Cranmere	2.181215483	65.9808481	11
771	Josey	Kaines	-38.78872284	54.45563558	12
772	Hamnet	Chastagnier	-42.19984172	7.120528153	11
773	Glory	Olivelli	5.999117909	57.34962733	24
774	Robbi	Nibley	-13.46398384	-41.95944325	20
775	Sergei	Danev	51.49164733	-48.70886342	7
776	Gabriel	Windrum	67.28082264	12.11063893	38
777	Keri	Woodburne	-65.55277946	-44.19760045	17
778	Branden	Tarbert	-13.48979471	-14.42483088	29
779	Correy	Legrice	16.06575967	-37.38720189	14
780	Amby	Stonhewer	21.14609354	-57.88546367	20
781	Drew	Blakeslee	32.58228284	-46.45835441	27
782	Karilynn	MacElane	-69.59826475	-45.02644216	30
783	Edee	Shrimpton	-39.16608431	-22.79282075	11
784	Carlye	Kilkenny	34.87823896	-70.66031806	32
785	Catlin	Beamont	-17.98342941	-22.61276627	37
786	Audrey	Alcido	60.39021132	-34.45128046	31
787	Raddie	Suter	-39.9838543	-14.10849276	8
788	Ericka	Kinnett	-37.36951656	33.36423168	17
789	Cordell	Fallens	-23.31255407	-16.46016544	5
790	Cori	Pepperrall	45.3651208	-55.69310574	25
791	Brenda	Gilardi	17.73979223	-0.595526972	3
792	Rafaello	Guild	61.59103479	64.91539062	28
793	Rozina	Fawdry	-39.03419049	-15.3203711	2
794	Nettle	Rulten	12.06177701	55.60421866	35
795	Vinnie	Huffa	14.14430649	-6.783185591	27
796	Brant	Matton	50.48420604	58.31185981	27
797	Hyacinth	Kenningley	16.61976921	50.7118221	29
798	John	Wackett	-52.51094273	-44.45487734	30
799	Odey	Jurkowski	16.44651018	43.19943363	28
800	Cornie	Parrett	2.982258631	-14.61003197	14
801	Kingston	Grasner	-61.3067115	-30.61869527	8
802	Sharlene	Mellers	-25.52503607	-39.26014396	21
803	Nanny	Grayham	-18.04128116	-23.41477943	16
804	Marigold	Ferrolli	42.11229986	66.79185969	12
805	Daisey	Kybbye	-52.17669644	-40.53035536	39
806	Care	Posselwhite	50.81180617	33.33688394	17
807	Luisa	Allright	-67.23702474	41.41623821	22
808	Derril	McTurk	-10.33787824	-4.540343298	16
809	Farah	Pickerill	59.34934289	55.40036491	17
810	Alfred	Priddie	61.83357475	58.06047999	17
811	Clea	Hugland	-59.87647472	40.58528909	1
812	Tirrell	Hadwin	24.134608	61.58483086	30
813	Scottie	Champerlen	59.22093287	19.49170112	4
814	Gallagher	Pilcher	34.29006926	-22.45466597	35
815	Frederico	MacGill	8.677519564	53.34710981	6
816	Juli	Cumberbatch	19.74423341	-68.98248019	8
817	Bone	Caccavella	-5.814426811	6.124460668	3
818	Millisent	Milsom	-42.94935499	27.19102571	13
819	Prent	Claque	-40.20944037	-69.76631641	23
820	Tait	Poschel	18.4881506	-59.09343861	6
821	Aldridge	Hestrop	9.4823563	-24.95147899	2
822	Munmro	Bryning	-29.24337345	67.79454484	19
823	Hanan	Pelling	-46.66790577	48.15880481	20
824	Karalynn	Adrien	43.56534842	18.74939633	7
825	Sashenka	De la Yglesia	-8.03976428	-8.556578213	3
826	William	De Mars	66.26194986	32.76569655	12
827	Bobbie	Slyman	28.46050546	-48.9639908	6
828	Paton	Mullane	-29.09522545	-66.90125989	22
829	Mehetabel	Doding	61.20345714	36.90024681	31
830	Angeline	Jehaes	-21.46679097	-22.41781073	7
831	Richie	Sunderland	32.15087837	15.60989498	12
832	Filbert	Noble	-32.33899058	-9.689239953	29
833	Emilie	Kinnen	-39.02664616	42.77940223	6
834	Mae	Oxtaby	35.24022492	54.34278406	38
835	Elita	Annes	-19.64797869	-51.29483833	12
836	Marchelle	Jelkes	-51.80224394	-64.61907296	6
837	Briney	Rozenzweig	-17.89395553	14.46739932	20
838	Perle	Leband	-65.46529	-61.29270176	12
839	Rafaelita	Sexon	-52.58719264	46.48865405	22
840	Willette	Izzard	-40.82650291	62.26944486	27
841	Rollin	Hazelden	-34.46715117	52.20648231	14
842	Sampson	Sewill	-27.69671767	-3.745361275	16
843	Krissie	Kobes	-37.70883144	-36.3346486	5
844	Cherida	Nouch	27.81460955	-47.58640764	19
845	Alberik	Sprulls	54.05754434	26.72312557	5
846	Nelie	Klulisek	-16.03930299	26.16627847	18
847	Sarah	Balchen	63.34840828	61.73562737	9
848	Stepha	Garth	63.85701059	-69.71180474	36
849	Addia	Blunderfield	-21.94947146	-57.86714559	30
850	Kissiah	Smitten	9.150319228	7.256180874	30
851	Raynell	Ellen	27.38776363	16.63868803	38
852	Lammond	Doerling	10.61482873	-67.9147274	2
853	Guy	Lounds	16.48560125	-27.61079986	19
854	Bessy	Cressingham	26.35513674	6.964891654	29
855	Dallis	Asken	55.58597465	-46.92942406	21
856	Chucho	Calken	-63.30412843	31.54580572	35
857	Demetre	Stairmand	-6.986314491	-64.53560283	29
858	Susannah	Passo	-43.92504586	-33.87219963	20
859	Minetta	Flewan	65.01837819	1.138381825	2
860	Kaiser	Camamile	24.45024913	-20.03692625	20
861	Reese	Mosten	-51.82200163	-9.739388712	24
862	Victor	Pedler	24.91738924	-20.7821276	2
863	Keefe	Chitson	-15.38045396	17.46181377	25
864	Arney	Bradman	-22.89831976	-33.33887925	9
865	Corey	Winny	-0.599957117	-43.78994044	6
866	Daven	Strickler	-49.16812692	-23.86077417	17
867	Doralia	Pifford	37.41827257	32.6483961	25
868	Jasmin	Double	-43.59035493	-42.84195098	32
869	Nicky	Mackro	30.53618108	39.40052511	6
870	Margalit	Palffrey	-0.606629764	4.475382269	28
871	Alwin	Gate	-8.076141751	63.6549309	7
872	Fleur	Girton	-40.91232651	-20.14137164	32
873	Forester	O'Reilly	-29.87195617	14.59552596	40
874	Kylynn	Struis	-34.57588555	-67.09624039	2
875	Izabel	Eplate	-11.8833523	-4.772655379	30
876	Rene	Poulson	39.57693963	34.9681637	34
877	Rinaldo	Roloff	-31.70430684	-58.35420107	4
878	Dorothy	Duferie	-21.82309234	-64.15035329	40
879	Richie	Bernadzki	34.6363299	-6.292199859	14
880	Catherine	Habershaw	67.72382215	44.95124369	30
881	Guido	Jamieson	-31.26081391	35.99178773	17
882	Carolus	Chat	23.53391468	47.25634241	28
883	Tabbatha	Craydon	-39.28891673	22.06851969	11
884	Halie	Tiller	41.54706111	26.10595238	8
885	Ardath	Orrey	-40.63466982	-1.068895961	18
886	Jazmin	Drewell	-40.48378422	-36.61579014	21
887	Gerri	Malyon	-57.41355417	-4.172401313	16
888	Dolli	Cuerdale	15.89945365	40.84736289	8
889	Shannen	Prahm	-28.47250375	16.1773427	20
890	Inessa	Gawthrop	-16.75307202	-40.14525459	39
891	Laetitia	Drillingcourt	-49.10140424	44.57853515	37
892	Shina	Honacker	-51.3486081	-20.44976928	11
893	Goran	Coo	19.78795044	33.01504841	6
894	Robbi	Perle	-68.93520434	-22.38125751	37
895	Fredia	McGonigal	25.26880201	40.94419111	1
896	Dov	Cheshir	12.08432964	67.19722744	18
897	Marylee	Millett	-60.83676786	0.997109555	35
898	Elspeth	Frowde	3.375870594	-39.86674942	5
899	Ivory	Itzig	4.348679296	33.06794672	15
900	Ladonna	Pharro	-18.10005208	5.17514207	37
901	Giles	Paffot	16.05431802	-15.1623591	20
902	Konstanze	Ebsworth	-33.05242851	-24.53291202	20
903	Kiel	Skeffington	65.48182037	26.27359425	26
904	Sheila	Orwin	6.806859979	21.99349813	40
905	Aldon	Traite	17.25657774	32.12312274	14
906	Aldwin	Pearman	59.75289293	-35.29455003	33
907	Bailey	Tallet	53.03338115	27.85785597	31
908	Paige	Eudall	-34.88335813	-63.17781713	19
909	Muire	Beningfield	-30.75385684	64.08823748	21
910	Tremain	Eccersley	20.62630102	69.84680494	11
911	Aleda	Bakes	-40.68279401	15.67107077	13
912	Sam	Adlard	64.24146575	-46.80517902	10
913	Galvan	Rzehorz	-62.05458988	31.23928394	32
914	Alysa	Mayfield	-32.72573482	59.10433006	19
915	Averyl	Roubert	-25.81040087	-11.47421668	5
916	Nikolaus	Iacofo	-31.5310306	57.29581273	13
917	Nelie	Bows	-54.56022731	21.74352051	21
918	Leoine	Englefield	-47.24735113	60.3686437	24
919	Isabella	Boyda	40.69782722	61.42526844	13
920	Blayne	Bowlas	-0.412194628	48.78490608	2
921	Morlee	Domenichelli	-25.84487902	21.513742	23
922	Brit	Foucar	-28.8420726	53.1902578	26
923	Addie	Ebbens	42.68975523	55.15191033	31
924	Alleyn	Blaes	20.85274192	-1.130250829	29
925	Gwenette	Matei	44.72730507	-48.66746766	5
926	Waite	Vernazza	23.15099178	34.76812237	32
927	Cherri	Sallowaye	40.09973992	34.60421789	5
928	Hallsy	Janko	-49.21600354	50.66219801	38
929	Yolanda	Sommerlin	-34.6237049	-37.67902601	9
930	Ivie	Ellis	-64.66884953	-46.91119089	16
931	Stearn	Bunton	55.40156363	47.27339314	23
932	Ole	Shenton	-60.85230105	20.36996313	34
933	Darby	Guyer	-64.23959112	-11.87950517	19
934	Dorelle	Fairy	-63.78122076	46.49214372	38
935	Svend	Lawlee	-27.44349983	8.70686283	13
936	Bethena	Bollon	-47.86624381	11.2377678	5
937	Ario	Motherwell	-61.93997783	-70.24719105	31
938	Phylys	Streeter	-49.77879282	59.56706998	27
939	Van	Muzzullo	66.89845171	-45.25987572	3
940	Katee	Henkens	-30.92267454	9.659136627	13
941	Lyman	Acott	15.75934776	54.3467975	11
942	Jo	Piggrem	-64.81051832	-38.36234167	21
943	Brittany	Fitzsimons	-66.92006004	29.51364858	38
944	Kimmy	Sofe	-27.78739102	38.30778346	14
945	Giorgio	Gilligan	12.6614894	-1.021923558	34
946	Ashbey	Peat	-46.49116968	-17.63172891	7
947	Chrissy	Dulton	35.95904938	-33.92939597	1
948	Salaidh	Pesek	-4.27038331	55.28943808	16
949	Estel	McLaren	62.81649938	-65.5828521	1
950	Bengt	Kretschmer	52.82568312	18.22409418	29
951	Kaila	Callister	48.89991362	14.97880583	28
952	Hortensia	Daniele	-66.64271746	-9.327070553	8
953	Craggy	Blew	53.72562506	42.5798686	5
954	Rosabel	Volante	-46.18426876	16.45212004	35
955	Clem	Sainz	-38.09719869	-33.6012396	35
956	Sibilla	Cosh	62.37604601	34.13608773	12
957	Phip	Bower	55.3207718	52.35286637	33
958	Yettie	Tippett	-9.716021571	-14.23343851	16
959	Katalin	Pimm	60.8056233	36.35151718	29
960	Karim	Jaskowicz	-3.517244464	63.38227401	30
961	Jandy	Olifaunt	58.4918128	-42.01613605	25
962	Lucita	Oxx	-13.18060893	52.10867385	12
963	Cathy	Monroe	-67.15130075	-60.80847265	7
964	Letty	Cogzell	6.411917342	15.26732938	4
965	Billy	Meyer	-27.10463334	3.358067154	24
966	Maggi	Whiff	46.66945098	-4.748638344	11
967	Aylmer	Harrhy	-16.76100471	-68.85611765	9
968	Charo	Rushbrook	-25.38868845	-66.75804069	5
969	Miguel	Gebb	-68.74591381	-68.22796453	6
970	Archy	McGuggy	65.27191483	58.35489425	40
971	Hamil	Whodcoat	22.08990927	13.7398233	9
972	Price	Hitschke	49.03445795	-39.15681412	23
973	Emelyne	Darracott	-28.63594275	-47.60306903	16
974	Ramsay	Kitchiner	-28.8002765	-23.7934695	35
975	Halie	Chippin	-10.43659094	-6.043867675	32
976	Lothario	Watman	-65.5054578	9.189794369	39
977	Mandi	Hanson	-17.60239971	-9.789297071	20
978	Tiffany	Forrest	-21.40838072	-64.41305737	34
979	Dominique	Sinderland	-47.67908578	-8.105783694	30
980	Malvina	Moultrie	-51.34428879	51.70861499	2
981	Waly	Mees	-1.875114564	52.2821851	16
982	Ellerey	Iohananof	-67.07530738	-67.83639409	39
983	Josey	Belz	58.78468817	-30.7124297	26
984	Sofia	Sleeford	3.975235493	-3.586899176	26
985	Terrill	Booeln	27.09158565	2.065169216	13
986	Trent	Lowton	25.73411636	-40.81783382	2
